job_id,inspection_date,inspection_type,house_number,street_name,zip_code,borough,result,bbl,boro_code,block,lot,latitude,longitude,location,community_board,council_district,census_tract,bin,nta,letter_type,observations,x_coord,y_coord
PC8709176,2026-09-10T13:00:14.000,Treatments,234,LINDEN BOULEVARD,11226,Brooklyn,Bait applied,3050880033,3,5088,33,40.652587501803,-73.95054026447,"{'latitude': '40.652587501803', 'longitude': '-73.95054026447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,40,820,3116819,East Flatbush-Erasmus,,,997974,177038
PC8762117,2026-09-10T13:01:03.000,Compliance,165,MONROE STREET,11216,Brooklyn,Failed for Rat Activity,3018120074,3,1812,74,40.685281256382,-73.952210581795,"{'latitude': '40.685281256382', 'longitude': '-73.952210581795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,243,3051083,Bedford-Stuyvesant (West),,Burrows,,
PC8706061,2026-09-10T13:01:46.000,Treatments,1054,PARK PLACE,11213,Brooklyn,Bait applied,3012430027,3,1243,27,40.673005054743,-73.942803167015,"{'latitude': '40.673005054743', 'longitude': '-73.942803167015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,341,3031649,Crown Heights (North),,,,
PC8774787,2026-09-10T13:02:21.000,Initial,91,1 AVENUE,10003,Manhattan,Failed for Other Reason,1004470031,1,447,31,40.726116123481,-73.986369437742,"{'latitude': '40.726116123481', 'longitude': '-73.986369437742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006245,East Village,,Harborage,,
PC8697809,2026-09-10T13:05:56.000,Compliance,2522,ADAM C POWELL BLVD,10039,Manhattan,Failed for Rat Activity,1020320029,1,2032,29,40.822394712339,-73.93853002031,"{'latitude': '40.822394712339', 'longitude': '-73.93853002031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,234,1060506,Harlem (North),Summons Issued,Burrows,,
PC8774972,2026-09-10T13:06:48.000,Initial,340,EAST 6 STREET,10003,Manhattan,Failed for Rat Activity,1004470026,1,447,26,40.726950662206,-73.987509370108,"{'latitude': '40.726950662206', 'longitude': '-73.987509370108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006242,East Village,,Droppings,,
PC8612408,2026-09-10T13:10:14.000,Treatments,305,LINDEN BOULEVARD,11226,Brooklyn,Bait applied,3048530086,3,4853,86,40.652737347867,-73.948017426566,"{'latitude': '40.652737347867', 'longitude': '-73.948017426566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,40,818,3108078,East Flatbush-Erasmus,,,998674,177093
PC8774671,2026-09-10T13:15:00.000,Initial,328,EAST 6 STREET,10003,Manhattan,Failed for Other Reason,1004470020,1,447,20,40.727035771777,-73.98771139805,"{'latitude': '40.727035771777', 'longitude': '-73.98771139805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006236,East Village,,Harborage,,
PC8655690,2026-09-10T13:16:30.000,Compliance,2575,JEROME AVENUE,10468,Bronx,Failed for Rat Activity and Other Reason,2032010030,2,3201,30,40.865162878495,-73.899208448085,"{'latitude': '40.865162878495', 'longitude': '-73.899208448085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,265,2014378,University Heights (North)-Fordham,Summons Issued,"Burrows, Harborage",,
PC8762716,2026-09-10T13:17:04.000,Compliance,147,MONROE STREET,11216,Brooklyn,Failed for Rat Activity,3018120084,3,1812,84,40.685221094074,-73.952747867991,"{'latitude': '40.685221094074', 'longitude': '-73.952747867991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,243,3051093,Bedford-Stuyvesant (West),,Droppings,,
PC8774966,2026-09-10T13:19:15.000,Initial,326,EAST 6 STREET,10003,Manhattan,Failed for Rat Activity and Other Reason,1004470019,1,447,19,40.727049499467,-73.987747474794,"{'latitude': '40.727049499467', 'longitude': '-73.987747474794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006235,East Village,,"Droppings, Harborage",,
PC8768903,2026-09-10T13:27:45.000,Initial,345,MADISON STREET,10002,Manhattan,Failed for Rat Activity,1002670024,1,267,24,40.713305840102,-73.982981316656,"{'latitude': '40.713305840102', 'longitude': '-73.982981316656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,1,202,1083404,Lower East Side,,Burrows,,
PC8640770,2026-09-10T13:30:00.000,Compliance,216,EAST   85 STREET,10028,Manhattan,Failed for Rat Activity,1015300040,1,1530,40,40.777876598929,-73.953895058697,"{'latitude': '40.777876598929', 'longitude': '-73.953895058697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,14601,1048751,Upper East Side-Yorkville,Summons Issued,Droppings,997019,222684
PC8726734,2026-09-10T13:30:14.000,Treatments,885,TROY AVENUE,11203,Brooklyn,Bait applied,3048980004,3,4898,4,40.651205243563,-73.936136856925,"{'latitude': '40.651205243563', 'longitude': '-73.936136856925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,45,860,3109867,East Flatbush-Rugby,,,1001971,176537
PC8741833,2026-09-10T13:41:00.000,Treatments,1419,8 AVENUE,11215,Brooklyn,Bait applied,3011030001,3,1103,1,40.66256303411,-73.981858918134,"{'latitude': '40.66256303411', 'longitude': '-73.981858918134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,39,167,3026582,Park Slope,,,989283,180669
PC8774410,2026-09-10T13:45:06.000,Initial,310,EAST 6 STREET,10003,Manhattan,Failed for Rat Activity,1004470011,1,447,11,40.727164808226,-73.988018048621,"{'latitude': '40.727164808226', 'longitude': '-73.988018048621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006228,East Village,,Droppings,,
PC8774782,2026-09-10T13:50:05.000,Initial,306,EAST 6 STREET,10003,Manhattan,Failed for Rat Activity and Other Reason,1004470009,1,447,9,40.727195007792,-73.988086593963,"{'latitude': '40.727195007792', 'longitude': '-73.988086593963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1077682,East Village,,"Runways, Harborage",,
PC8693012,2026-09-10T13:54:05.000,Treatments,1588,ST JOHN PLACE,11213,Brooklyn,Bait applied,3013860043,3,1386,43,40.670286229444,-73.925826677536,"{'latitude': '40.670286229444', 'longitude': '-73.925826677536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,41,35701,3037180,Crown Heights (North),,,1004826,183491
PC8775648,2026-09-10T14:00:34.000,Initial,318,EAST   77 STREET,10075,Manhattan,Failed for Rat Activity,1014510045,1,1451,45,40.771728926998,-73.955361526593,"{'latitude': '40.771728926998', 'longitude': '-73.955361526593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,134,1045188,Upper East Side-Lenox Hill-Roosevelt Island,,"Droppings, Burrows",996614,220444
PC8679069,2026-09-10T14:07:30.000,Compliance,14,WEST 170 STREET,10452,Bronx,Failed for Rat Activity,2028560029,2,2856,29,40.840415042836,-73.918292406897,"{'latitude': '40.840415042836', 'longitude': '-73.918292406897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,219,2008292,Mount Eden-Claremont (West),Summons Issued,Burrows,,
PC8678848,2026-09-10T14:18:30.000,Compliance,1460,MACOMBS ROAD,10452,Bronx,Failed for Rat Activity and Other Reason,2028580001,2,2858,1,40.841512539639,-73.917734472803,"{'latitude': '40.841512539639', 'longitude': '-73.917734472803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,219,2008313,Mount Eden-Claremont (West),Summons Issued,"Droppings, Burrows, Harborage",,
PC8763560,2026-09-10T14:24:30.000,Compliance,58,HIMROD STREET,11221,Brooklyn,Failed for Rat Activity,3032750018,3,3275,18,40.695482314724,-73.924363265092,"{'latitude': '40.695482314724', 'longitude': '-73.924363265092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,421,3074695,Bushwick (West),,Runways,,
PC8763859,2026-09-10T14:33:30.000,Compliance,56,HIMROD STREET,11221,Brooklyn,Failed for Rat Activity,3032750017,3,3275,17,40.695449398874,-73.924395758496,"{'latitude': '40.695449398874', 'longitude': '-73.924395758496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,421,3074694,Bushwick (West),,"Droppings, Burrows, Runways",,
PC8777368,2026-09-10T14:35:31.000,Initial,,,10027,Manhattan,Failed for Rat Activity and Other Reason,,1,1982,1,,,,,,,,,,"Burrows, Runways, Rats, Animal Nuisance",,
PC8768106,2026-09-11T07:37:00.000,Stoppage,,,11231,Brooklyn,Stoppage done,,3,595,52,,,,,,,,,,,,
PC8776165,2026-09-11T07:38:00.000,Stoppage,906,GERARD AVENUE,10452,Bronx,Stoppage done,2024760065,2,2476,65,40.828199718546,-73.924511734166,"{'latitude': '40.828199718546', 'longitude': '-73.924511734166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,195,2002921,Concourse-Concourse Village,,,,
PC8769645,2026-09-11T07:39:00.000,Stoppage,,,10472,Bronx,Stoppage done,,2,3739,31,,,,,,,,,,,,
PC8773845,2026-09-11T07:40:00.000,Stoppage,,,10467,Bronx,Stoppage done,,2,4512,52,,,,,,,,,,,,
PC8722595,2026-09-11T07:40:00.000,Stoppage,1560,PELHAM PARKWAY SOUTH,10461,Bronx,Stoppage done,2042220046,2,4222,46,40.856720446046,-73.841200639703,"{'latitude': '40.856720446046', 'longitude': '-73.841200639703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,13,296,2093186,Morris Park,,,,
PC8745448,2026-09-11T08:31:43.000,Treatments,384,LAFAYETTE AVENUE,11238,Brooklyn,Bait applied,3019490006,3,1949,6,40.688871644161,-73.959956981473,"{'latitude': '40.688871644161', 'longitude': '-73.959956981473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,233,3335009,Bedford-Stuyvesant (West),,,,
PC8564396,2026-09-11T08:47:09.000,Treatments,469,LAFAYETTE AVENUE,11205,Brooklyn,Bait applied,3019420052,3,1942,52,40.689353246591,-73.955928921697,"{'latitude': '40.689353246591', 'longitude': '-73.955928921697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,233,3334977,Bedford-Stuyvesant (West),,,,
PC8738995,2026-09-11T09:00:14.000,Treatments,470,PENNSYLVANIA AVENUE,11207,Brooklyn,Bait applied,3038050033,3,3805,33,40.66572162555,-73.894302333255,"{'latitude': '40.66572162555', 'longitude': '-73.894302333255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,42,1126,3084632,East New York-New Lots,,,1013573,181837
PC8714712,2026-09-11T09:03:28.000,Treatments,472,LAFAYETTE AVENUE,11205,Brooklyn,Bait applied,3019500019,3,1950,19,40.68928753482,-73.956354458877,"{'latitude': '40.68928753482', 'longitude': '-73.956354458877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,233,3055677,Bedford-Stuyvesant (West),,,,
PC8744140,2026-09-11T09:21:48.000,Treatments,505,LAFAYETTE AVENUE,11205,Brooklyn,Bait applied,3017830095,3,1783,95,40.689563870946,-73.954086170717,"{'latitude': '40.689563870946', 'longitude': '-73.954086170717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,241,3049762,Bedford-Stuyvesant (West),,,,
PC8681541,2026-09-11T09:27:49.000,Treatments,601,EAST 180 STREET,10457,Bronx,Bait applied,2030700001,2,3070,1,40.849387250727,-73.891374321016,"{'latitude': '40.849387250727', 'longitude': '-73.891374321016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2012024,Tremont,,,,
PC8746245,2026-09-11T09:30:46.000,Treatments,2541,AQUEDUCT AVENUE WEST,10468,Bronx,Bait applied,2032140082,2,3214,82,40.865686716121,-73.901912031194,"{'latitude': '40.865686716121', 'longitude': '-73.901912031194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,265,2014667,University Heights (North)-Fordham,,,,
PC8758674,2026-09-11T09:37:00.000,Treatments,101,GREENE AVENUE,11238,Brooklyn,Bait applied,3019430044,3,1943,44,40.686420438329,-73.96834176279,"{'latitude': '40.686420438329', 'longitude': '-73.96834176279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,35,197,3055466,Clinton Hill,,,993030,189362
PC8728080,2026-09-11T09:37:56.000,Treatments,562,LAFAYETTE AVENUE,11205,Brooklyn,Bait applied,3017880042,3,1788,42,40.689703300361,-73.952723043977,"{'latitude': '40.689703300361', 'longitude': '-73.952723043977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,243,3049884,Bedford-Stuyvesant (West),,,997361,190561
PC8669117,2026-09-11T09:42:42.000,Treatments,1997,HUGHES AVENUE,10457,Bronx,Bait applied,2030680081,2,3068,81,40.847059919655,-73.89159138967,"{'latitude': '40.847059919655', 'longitude': '-73.89159138967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,373,2011983,Tremont,,,,
PC8663008,2026-09-11T09:45:03.000,Treatments,1194,SHERMAN AVENUE,10456,Bronx,Bait applied,2024520051,2,2452,51,40.833222324531,-73.916205322477,"{'latitude': '40.833222324531', 'longitude': '-73.916205322477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18101,2002664,Concourse-Concourse Village,,,,
PC8637461,2026-09-11T09:53:17.000,Treatments,642,LAFAYETTE AVENUE,11216,Brooklyn,Bait applied,3017890035,3,1789,35,40.690110764525,-73.949199767577,"{'latitude': '40.690110764525', 'longitude': '-73.949199767577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,251,3049954,Bedford-Stuyvesant (West),,,,
PC8740420,2026-09-11T09:57:45.000,Treatments,766,EAST  179 STREET,10460,Bronx,Bait applied,2031060116,2,3106,116,40.845587608158,-73.887556529882,"{'latitude': '40.845587608158', 'longitude': '-73.887556529882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,371,2099531,Tremont,,,1015360,247370
PC8624017,2026-09-11T10:00:23.000,Treatments,2605,GRAND AVENUE,10468,Bronx,Bait applied,2032150151,2,3215,151,40.866829816835,-73.90022549517,"{'latitude': '40.866829816835', 'longitude': '-73.90022549517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,265,2115310,University Heights (North)-Fordham,,,,
PC8637325,2026-09-11T10:10:27.000,Treatments,652,LAFAYETTE AVENUE,11216,Brooklyn,Bait applied,3017897504,3,1789,7504,40.690165446459,-73.948720137648,"{'latitude': '40.690165446459', 'longitude': '-73.948720137648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,251,3049958,Bedford-Stuyvesant (West),,,,
PC8682587,2026-09-11T10:12:44.000,Treatments,2373,PROSPECT AVENUE,10458,Bronx,Bait applied,2031020032,2,3102,32,40.85357824893,-73.88277863439,"{'latitude': '40.85357824893', 'longitude': '-73.88277863439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,393,2012838,Belmont,,,,
PC8718594,2026-09-11T10:13:15.000,Treatments,2325,UNIVERSITY AVENUE,10468,Bronx,Bait applied,2032180052,2,3218,52,40.861208261763,-73.906336481408,"{'latitude': '40.861208261763', 'longitude': '-73.906336481408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,255,2014743,University Heights (North)-Fordham,,,,
PC8718682,2026-09-11T10:25:13.000,Treatments,2305,UNIVERSITY AVENUE,10468,Bronx,Bait applied,2032180058,2,3218,58,40.860917532411,-73.906597188345,"{'latitude': '40.860917532411', 'longitude': '-73.906597188345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,255,2014745,University Heights (North)-Fordham,,,,
PC8683008,2026-09-11T10:27:46.000,Treatments,2344,CROTONA AVENUE,10458,Bronx,Bait applied,2031020019,2,3102,19,40.852822107337,-73.884164433007,"{'latitude': '40.852822107337', 'longitude': '-73.884164433007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,393,2012830,Belmont,,,,
PC8748848,2026-09-11T10:30:03.000,Treatments,917,SHERIDAN AVENUE,10451,Bronx,Bait applied,2024610022,2,2461,22,40.827916916839,-73.920309648395,"{'latitude': '40.827916916839', 'longitude': '-73.920309648395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18301,2002811,Concourse-Concourse Village,,,1006304,240922
PC8419391,2026-09-11T10:30:14.000,Treatments,567,Midwood Street,11203,Brooklyn,Bait applied,3047990063,3,4799,63,40.660655840839,-73.941894693685,"{'latitude': '40.660655840839', 'longitude': '-73.941894693685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,40,806,3106850,Prospect Lefferts Gardens-Wingate,,,,
PC8757780,2026-09-11T10:30:27.000,Treatments,257,MADISON STREET,11216,Brooklyn,Bait applied,3018180064,3,1818,64,40.684947583671,-73.948615996444,"{'latitude': '40.684947583671', 'longitude': '-73.948615996444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,249,3051425,Bedford-Stuyvesant (West),,,,
PC8748245,2026-09-11T10:38:37.000,Treatments,2285,SEDGWICK AVENUE,10468,Bronx,Bait applied,2032340049,2,3234,49,40.86152662745,-73.90973798539,"{'latitude': '40.86152662745', 'longitude': '-73.90973798539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,257,2015102,University Heights (North)-Fordham,,,,
PC8745240,2026-09-11T10:42:00.000,Treatments,480,GREENE AVENUE,11216,Brooklyn,Bait applied,3017970051,3,1797,51,40.688289439428,-73.951995673909,"{'latitude': '40.688289439428', 'longitude': '-73.951995673909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,243,3050366,Bedford-Stuyvesant (West),,,,
PC8682750,2026-09-11T10:42:56.000,Treatments,2307,CROTONA AVENUE,10458,Bronx,Bait applied,2031030056,2,3103,56,40.852281693912,-73.884461787347,"{'latitude': '40.852281693912', 'longitude': '-73.884461787347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2118364,Belmont,,,,
